CreditScore,Age,Tenure,HasCrCard,IsActiveMember,EstimatedSalary,Churned,Geography_France,Geography_Germany,Geography_Spain,Gender_Female,Gender_Male,Total_Products_More Than 2 Products,Total_Products_One product,Total_Products_Two Products,Account_Balance_More Than zero Balance,Account_Balance_Zero Balance
629,3.332204510175204,8,1,1,119647.7,0,False,True,False,False,True,False,True,False,True,False
719,3.7376696182833684,4,1,0,28465.86,1,True,False,False,True,False,False,True,False,False,True
686,3.58351893845611,5,1,1,152979.14,0,False,False,True,True,False,False,False,True,False,True
743,3.58351893845611,4,1,1,190911.02,0,True,False,False,False,True,False,False,True,False,True
626,3.871201010907891,2,1,1,95794.98,0,False,False,True,True,False,False,False,True,False,True
661,3.784189633918261,1,1,0,189742.78,1,False,True,False,False,True,False,True,False,True,False
710,3.8066624897703196,9,1,1,188574.08,0,False,True,False,False,True,False,True,False,True,False
654,3.6888794541139363,6,0,0,183872.88,1,True,False,False,False,True,False,True,False,False,True
569,3.5263605246161616,6,0,0,196555.32,0,False,False,True,True,False,False,True,False,True,False
640,4.143134726391533,2,1,1,112503.24,1,True,False,False,False,True,False,False,True,True,False
562,3.8066624897703196,6,1,0,46864.0,0,True,False,False,False,True,False,True,False,True,False
721,4.007333185232471,3,1,0,65864.4,1,True,False,False,True,False,False,True,False,True,False
456,3.4657359027997265,9,1,1,125167.92,0,False,True,False,False,True,False,True,False,True,False
811,3.6635616461296463,7,1,1,177519.39,0,False,False,True,False,True,False,False,True,False,True
534,3.1780538303479458,1,1,1,169653.32,0,True,False,False,False,True,False,True,False,False,True
423,3.58351893845611,5,1,0,118372.55,1,True,False,False,True,False,False,True,False,True,False
594,3.332204510175204,5,1,0,16481.12,0,False,True,False,False,True,False,True,False,True,False
725,3.4657359027997265,0,1,1,138525.19,0,False,False,True,True,False,False,False,True,False,True
716,3.9512437185814275,7,1,0,14608.0,1,True,False,False,True,False,False,False,True,True,False
595,3.713572066704308,9,0,1,81548.38,0,False,True,False,True,False,False,False,True,True,False
679,3.4965075614664802,1,0,0,69608.48,0,True,False,False,True,False,False,False,True,False,True
667,3.6635616461296463,9,1,0,68873.8,0,False,False,True,False,True,False,False,True,False,True
661,3.6109179126442243,5,1,0,81102.81,0,True,False,False,True,False,False,True,False,True,False
655,3.6375861597263857,3,0,1,81054.0,1,False,False,True,False,True,True,False,False,True,False
555,4.007333185232471,4,1,1,74149.77,0,True,False,False,False,True,False,True,False,True,False
531,4.248495242049359,1,0,0,99503.19,0,False,False,True,False,True,False,False,True,False,True
611,3.6888794541139363,7,1,0,10109.47,0,False,True,False,True,False,False,False,True,True,False
600,3.6375861597263857,9,1,1,58855.85,0,True,False,False,True,False,False,False,True,False,True
531,3.6109179126442243,1,0,1,84402.46,0,False,False,True,False,True,False,False,True,True,False
601,3.7612001156935624,2,1,0,49713.87,1,True,False,False,True,False,False,True,False,False,True
548,4.04305126783455,6,1,1,133537.53,0,True,False,False,False,True,False,True,False,True,False
759,3.6888794541139363,4,1,0,124615.59,0,True,False,False,False,True,False,False,True,False,True
678,3.8918202981106265,8,0,1,98090.69,0,False,False,True,True,False,False,False,True,False,True
755,3.4965075614664802,6,1,1,42607.69,0,False,True,False,True,False,False,False,True,True,False
594,4.110873864173311,3,1,1,192434.11,0,True,False,False,False,True,False,True,False,True,False
768,3.7376696182833684,5,0,0,60686.4,0,True,False,False,False,True,True,False,False,False,True
492,3.4339872044851463,7,1,1,49463.44,0,True,False,False,True,False,False,False,True,False,True
637,4.007333185232471,1,1,0,81431.99,1,False,True,False,True,False,False,True,False,True,False
646,3.7376696182833684,3,0,1,22909.56,0,False,False,True,True,False,False,True,False,True,False
593,4.30406509320417,5,1,1,65532.17,0,False,True,False,False,True,False,False,True,True,False
596,3.713572066704308,5,0,1,141053.85,0,False,False,True,False,True,False,False,True,False,True
722,3.871201010907891,10,1,1,3472.63,1,False,True,False,True,False,False,True,False,True,False
642,3.2188758248682006,7,1,0,102083.78,0,True,False,False,False,True,False,False,True,False,True
472,3.332204510175204,4,1,0,1801.77,0,False,False,True,True,False,False,False,True,False,True
738,3.5553480614894135,6,0,0,85185.44,0,False,True,False,False,True,False,True,False,True,False
732,3.4965075614664802,8,1,0,119882.7,0,False,False,True,False,True,False,True,False,False,True
404,3.9889840465642745,4,1,0,83715.66,1,False,True,False,True,False,False,True,False,True,False
701,3.784189633918261,7,1,0,23425.78,0,True,False,False,False,True,False,False,True,False,True
683,3.4339872044851463,2,0,1,77326.78,0,True,False,False,False,True,False,False,True,False,True
460,3.295836866004329,7,1,0,156150.08,1,True,False,False,True,False,False,False,True,False,True
690,3.367295829986474,5,1,0,108577.97,0,True,False,False,False,True,False,False,True,False,True
618,3.9889840465642745,4,1,1,133573.29,1,False,True,False,True,False,False,True,False,True,False
671,3.4011973816621555,2,0,1,102057.86,0,True,False,False,False,True,False,True,False,False,True
765,3.4657359027997265,9,0,0,47247.56,0,False,False,True,True,False,False,True,False,True,False
651,3.2188758248682006,2,1,0,114566.47,0,False,True,False,True,False,False,False,True,True,False
704,3.4657359027997265,7,0,0,184464.7,1,True,False,False,False,True,True,False,False,True,False
544,3.8066624897703196,6,0,1,151401.33,0,True,False,False,True,False,False,False,True,False,True
790,3.6888794541139363,9,1,1,70607.1,0,True,False,False,True,False,False,False,True,False,True
710,3.5263605246161616,9,1,0,147074.67,0,False,True,False,False,True,False,False,True,True,False
743,3.6109179126442243,8,0,1,105780.18,0,True,False,False,False,True,False,False,True,True,False
702,3.5263605246161616,4,1,0,109496.45,0,True,False,False,False,True,False,True,False,True,False
704,3.8066624897703196,6,1,1,137739.45,0,True,False,False,True,False,False,True,False,False,True
614,3.6375861597263857,2,1,0,105140.92,0,True,False,False,False,True,False,True,False,True,False
609,3.7612001156935624,6,1,1,113276.46,1,False,False,True,True,False,False,False,True,True,False
688,3.4657359027997265,6,1,0,172531.23,0,True,False,False,True,False,False,True,False,True,False
713,3.784189633918261,1,1,0,64375.4,0,True,False,False,False,True,False,True,False,True,False
736,4.04305126783455,9,1,0,28434.44,1,False,True,False,False,True,False,True,False,True,False
727,2.8903717578961645,4,1,1,46941.41,0,True,False,False,False,True,False,True,False,True,False
850,3.6375861597263857,1,1,0,29333.01,0,True,False,False,True,False,False,False,True,True,False
718,3.8066624897703196,3,1,1,193724.51,0,False,False,True,False,True,False,False,True,True,False
643,3.9318256327243257,2,1,0,34967.75,1,True,False,False,True,False,False,True,False,True,False
653,3.713572066704308,8,1,0,55663.85,0,True,False,False,False,True,False,True,False,True,False
674,2.8903717578961645,7,1,1,55753.12,1,True,False,False,False,True,False,False,True,False,True
690,3.5553480614894135,6,1,0,176962.31,0,True,False,False,False,True,False,True,False,True,False
819,3.6375861597263857,9,1,1,181507.44,0,True,False,False,False,True,False,False,True,True,False
634,3.5263605246161616,1,1,0,61995.57,0,False,False,True,False,True,False,False,True,False,True
633,3.4965075614664802,4,1,0,98349.13,0,False,False,True,False,True,False,False,True,True,False
850,3.8918202981106265,5,0,1,59748.19,0,True,False,False,False,True,False,True,False,True,False
665,3.4965075614664802,2,1,1,159840.51,0,True,False,False,False,True,False,True,False,True,False
630,3.258096538021482,7,1,1,6656.64,0,False,False,True,False,True,False,False,True,False,True
836,4.04305126783455,4,1,0,37141.62,1,False,False,True,False,True,False,True,False,True,False
668,3.6375861597263857,10,0,1,37094.75,0,True,False,False,False,True,False,True,False,True,False
753,4.04305126783455,7,1,0,159475.08,1,True,False,False,False,True,False,True,False,False,True
745,4.007333185232471,9,0,1,51548.14,1,True,False,False,True,False,False,True,False,True,False
693,3.58351893845611,8,0,0,58719.63,1,True,False,False,False,True,False,True,False,True,False
606,4.174387269895637,10,0,0,7861.68,1,False,True,False,False,True,True,False,False,True,False
660,3.5553480614894135,6,1,0,19199.61,0,True,False,False,True,False,False,True,False,True,False
608,3.7376696182833684,5,1,0,178504.29,0,True,False,False,False,True,False,False,True,False,True
744,3.784189633918261,3,1,1,189016.14,0,True,False,False,True,False,False,False,True,False,True
731,3.6888794541139363,7,1,1,156048.64,0,True,False,False,True,False,False,True,False,True,False
683,4.276666119016055,3,0,1,52876.41,0,True,False,False,False,True,False,True,False,True,False
727,3.332204510175204,5,0,1,19653.08,0,True,False,False,False,True,False,False,True,False,True
561,3.4657359027997265,6,1,0,139451.98,0,False,True,False,False,True,False,True,False,True,False
700,3.5263605246161616,2,1,0,128136.29,0,True,False,False,True,False,False,True,False,True,False
605,3.5553480614894135,6,1,1,45206.57,0,True,False,False,False,True,False,False,True,False,True
767,4.343805421853684,8,1,1,190146.83,0,False,False,True,False,True,False,True,False,True,False
511,3.4965075614664802,7,0,1,158313.87,0,True,False,False,False,True,False,False,True,False,True
667,3.6888794541139363,9,1,1,96670.2,0,True,False,False,False,True,False,True,False,False,True
787,3.4965075614664802,1,0,1,62163.53,0,True,False,False,False,True,False,False,True,True,False
705,4.02535169073515,2,1,0,88428.41,1,False,True,False,True,False,False,True,False,True,False
773,3.7612001156935624,8,1,1,35908.46,0,False,True,False,False,True,False,False,True,True,False
554,3.6888794541139363,4,0,1,168780.04,0,True,False,False,False,True,False,True,False,False,True
526,4.060443010546419,9,1,1,191263.76,0,False,True,False,False,True,False,False,True,True,False
661,3.5553480614894135,2,1,1,83052.03,0,False,True,False,False,True,False,True,False,True,False
698,3.828641396489095,0,1,1,125962.02,0,True,False,False,True,False,False,False,True,False,True
646,3.258096538021482,4,1,0,164696.27,0,True,False,False,False,True,False,True,False,True,False
757,3.5263605246161616,9,0,0,187011.96,0,False,True,False,True,False,False,False,True,True,False
699,3.5553480614894135,2,1,1,55324.49,0,False,False,True,False,True,False,False,True,True,False
667,3.1780538303479458,4,0,1,34335.55,0,True,False,False,True,False,False,False,True,False,True
774,3.7612001156935624,1,1,0,17004.14,0,False,False,True,True,False,False,True,False,True,False
745,3.6888794541139363,3,0,0,116331.42,0,False,False,True,False,True,False,True,False,True,False
649,3.7376696182833684,7,0,1,22974.01,0,True,False,False,True,False,False,False,True,False,True
634,3.828641396489095,5,1,1,49725.16,1,False,True,False,True,False,False,True,False,True,False
665,3.6375861597263857,9,0,1,87412.74,0,False,False,True,False,True,False,True,False,False,True
713,3.6375861597263857,9,1,1,26136.89,0,True,False,False,False,True,False,False,True,True,False
652,3.6888794541139363,1,1,0,126554.96,0,True,False,False,True,False,False,False,True,False,True
739,3.6888794541139363,1,1,1,193321.3,0,False,False,True,False,True,False,True,False,True,False
556,3.6109179126442243,9,1,0,90928.02,1,False,True,False,False,True,False,False,True,True,False
699,3.5263605246161616,8,1,1,76510.46,0,False,False,True,False,True,False,True,False,False,True
708,3.4657359027997265,8,1,1,120115.5,0,False,False,True,True,False,False,True,False,True,False
480,3.5553480614894135,2,1,1,197984.58,0,True,False,False,False,True,False,True,False,True,False
700,4.07753744390572,5,1,0,142977.05,1,False,True,False,True,False,False,True,False,True,False
525,3.8501476017100584,6,1,0,82522.61,1,False,False,True,True,False,False,True,False,True,False
845,3.4965075614664802,8,1,0,150664.97,0,True,False,False,False,True,False,True,False,True,False
613,3.6109179126442243,9,1,1,114153.44,0,True,False,False,False,True,False,True,False,True,False
850,3.5263605246161616,2,1,1,171706.66,0,True,False,False,True,False,False,False,True,False,True
798,4.060443010546419,9,0,0,119071.56,1,False,False,True,True,False,False,False,True,False,True
773,3.8501476017100584,2,1,1,143007.49,1,False,True,False,False,True,True,False,False,True,False
614,3.5553480614894135,2,1,1,31302.35,0,False,False,True,False,True,False,True,False,True,False
473,3.871201010907891,8,1,0,71139.8,0,False,False,True,False,True,False,False,True,False,True
762,3.367295829986474,6,1,0,54122.89,0,True,False,False,False,True,False,True,False,True,False
701,3.6109179126442243,8,1,1,120031.29,0,True,False,False,False,True,False,True,False,True,False
600,3.5553480614894135,4,1,0,104076.51,0,True,False,False,False,True,False,False,True,True,False
850,3.332204510175204,9,1,1,175853.64,0,False,False,True,False,True,False,True,False,True,False
613,3.4011973816621555,9,1,1,175795.87,0,False,False,True,False,True,False,True,False,True,False
509,3.4339872044851463,3,1,0,15360.91,0,True,False,False,False,True,False,False,True,False,True
509,3.6375861597263857,2,0,0,168460.12,0,False,False,True,False,True,False,True,False,False,True
609,3.5263605246161616,1,1,1,181177.9,0,True,False,False,False,True,False,True,False,False,True
456,3.4965075614664802,1,0,0,58363.94,0,True,False,False,True,False,False,True,False,True,False
728,3.828641396489095,2,1,0,20276.87,1,True,False,False,True,False,False,True,False,True,False
663,3.4965075614664802,9,0,0,91514.62,0,False,False,True,False,True,False,False,True,False,True
673,3.5263605246161616,1,0,1,76703.1,0,False,True,False,True,False,True,False,False,True,False
717,3.6888794541139363,0,1,0,110887.14,0,True,False,False,False,True,False,True,False,True,False
741,3.6109179126442243,8,0,0,109843.16,0,False,True,False,True,False,False,False,True,True,False
498,3.713572066704308,4,1,1,12577.21,1,False,True,False,True,False,False,False,True,True,False
850,3.258096538021482,4,0,1,179365.1,0,True,False,False,True,False,False,False,True,True,False
493,3.58351893845611,9,1,1,65816.53,0,True,False,False,False,True,False,False,True,False,True
686,3.8501476017100584,5,1,0,124170.9,0,True,False,False,True,False,False,True,False,True,False
666,3.5553480614894135,2,1,0,175015.12,0,False,False,True,False,True,False,True,False,True,False
733,3.4339872044851463,9,1,1,115441.66,0,False,False,True,True,False,False,True,False,True,False
631,3.5263605246161616,6,0,1,128247.03,0,False,True,False,True,False,False,False,True,True,False
714,3.8918202981106265,5,1,0,141914.94,0,False,True,False,True,False,False,True,False,True,False
767,3.5553480614894135,6,1,0,115566.57,1,False,True,False,True,False,False,True,False,True,False
